Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
3063|CA-2017-145184|2017-11-27|2017-11-29|First Class|JD-16150|Justin Deggeller|Corporate|United States|Newark|Delaware|19711|East|TEC-PH-10002350|Technology|Phones|Apple EarPods with Remote and Mic|83.9700|3|0.00|23.5116000000000000
3064|CA-2017-145184|2017-11-27|2017-11-29|First Class|JD-16150|Justin Deggeller|Corporate|United States|Newark|Delaware|19711|East|TEC-AC-10000397|Technology|Accessories|Perixx PERIBOARD-512B, Ergonomic Split Keyboard|104.9700|3|0.00|7.3479000000000000
3065|CA-2019-106859|2019-03-13|2019-03-18|Second Class|BF-11215|Benjamin Farhat|Home Office|United States|Albuquerque|New Mexico|87105|West|OFF-ST-10000615|Office Supplies|Storage|SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h|90.8000|8|0.00|25.4240000000000000
3066|CA-2019-106859|2019-03-13|2019-03-18|Second Class|BF-11215|Benjamin Farhat|Home Office|United States|Albuquerque|New Mexico|87105|West|TEC-PH-10004531|Technology|Phones|OtterBox Commuter Series Case - iPhone 5 & 5s|140.7360|8|0.20|49.2576000000000000
3067|CA-2019-106859|2019-03-13|2019-03-18|Second Class|BF-11215|Benjamin Farhat|Home Office|United States|Albuquerque|New Mexico|87105|West|TEC-AC-10004001|Technology|Accessories|Logitech Wireless Headset H600 Over-The-Head Design|214.9500|5|0.00|88.1295000000000000
3068|CA-2019-106859|2019-03-13|2019-03-18|Second Class|BF-11215|Benjamin Farhat|Home Office|United States|Albuquerque|New Mexico|87105|West|OFF-PA-10001534|Office Supplies|Paper|Xerox 230|45.3600|7|0.00|21.7728000000000000
3069|CA-2019-106859|2019-03-13|2019-03-18|Second Class|BF-11215|Benjamin Farhat|Home Office|United States|Albuquerque|New Mexico|87105|West|OFF-PA-10001815|Office Supplies|Paper|Xerox 1885|288.2400|6|0.00|138.3552000000000000
3070|US-2019-120089|2019-11-30|2019-11-30|Same Day|ML-17755|Max Ludwig|Home Office|United States|Toledo|Ohio|43615|East|OFF-AP-10003779|Office Supplies|Appliances|Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection|663.9360|4|0.20|82.9919999999999000
3071|CA-2016-119375|2016-11-17|2016-11-22|Standard Class|YC-21895|Yoseph Carroll|Corporate|United States|Newark|Delaware|19711|East|OFF-ST-10002011|Office Supplies|Storage|Smead Adjustable Mobile File Trolley with Lockable Top|2934.3300|7|0.00|792.2691000000000000
3072|CA-2016-119375|2016-11-17|2016-11-22|Standard Class|YC-21895|Yoseph Carroll|Corporate|United States|Newark|Delaware|19711|East|FUR-FU-10002379|Furniture|Furnishings|Eldon Econocleat Chair Mats for Low Pile Carpets|124.4100|3|0.00|14.9292000000000000
3073|CA-2016-119375|2016-11-17|2016-11-22|Standard Class|YC-21895|Yoseph Carroll|Corporate|United States|Newark|Delaware|19711|East|OFF-AR-10003752|Office Supplies|Art|Deluxe Chalkboard Eraser Cleaner|57.7500|5|0.00|26.5650000000000000
3074|CA-2018-125206|2018-01-03|2018-01-05|First Class|LR-16915|Lena Radford|Consumer|United States|Los Angeles|California|90045|West|OFF-ST-10003692|Office Supplies|Storage|Recycled Steel Personal File for Hanging File Folders|114.4600|2|0.00|28.6150000000000000
3075|CA-2017-126137|2017-10-03|2017-10-08|Standard Class|BS-11755|Bruce Stewart|Consumer|United States|Los Angeles|California|90032|West|FUR-BO-10004409|Furniture|Bookcases|Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray|120.6660|2|0.15|18.4548000000000000
3076|CA-2016-143903|2016-07-20|2016-07-24|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Dallas|Texas|75217|Central|OFF-ST-10003306|Office Supplies|Storage|Letter Size Cart|342.8640|3|0.20|38.5722000000000000
3077|CA-2016-143903|2016-07-20|2016-07-24|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Dallas|Texas|75217|Central|FUR-FU-10003724|Furniture|Furnishings|Westinghouse Clip-On Gooseneck Lamps|16.7400|5|0.60|-14.2290000000000000
3078|CA-2016-143903|2016-07-20|2016-07-24|Standard Class|KM-16375|Katherine Murray|Home Office|United States|Dallas|Texas|75217|Central|FUR-CH-10002024|Furniture|Chairs|HON 5400 Series Task Chairs for Big and Tall|981.3720|2|0.30|-140.1960000000000000
3079|CA-2016-104780|2016-05-21|2016-05-25|Standard Class|BT-11530|Bradley Talbott|Home Office|United States|San Diego|California|92037|West|OFF-AR-10003514|Office Supplies|Art|4009 Highlighters by Sanford|31.8400|8|0.00|10.5072000000000000
3080|CA-2019-101182|2019-09-04|2019-09-05|First Class|KB-16405|Katrina Bavinger|Home Office|United States|Apple Valley|California|92307|West|OFF-PA-10001800|Office Supplies|Paper|Xerox 220|12.9600|2|0.00|6.2208000000000000
3081|CA-2019-101182|2019-09-04|2019-09-05|First Class|KB-16405|Katrina Bavinger|Home Office|United States|Apple Valley|California|92307|West|TEC-PH-10003589|Technology|Phones|invisibleSHIELD by ZAGG Smudge-Free Screen Protector|43.1760|3|0.20|15.1116000000000000
3082|US-2019-132297|2019-05-27|2019-06-02|Standard Class|DW-13480|Dianna Wilson|Home Office|United States|Louisville|Kentucky|40214|South|OFF-BI-10003364|Office Supplies|Binders|Binding Machine Supplies|58.3400|2|0.00|28.0032000000000000
3083|US-2019-132297|2019-05-27|2019-06-02|Standard Class|DW-13480|Dianna Wilson|Home Office|United States|Louisville|Kentucky|40214|South|TEC-PH-10002834|Technology|Phones|Google Nexus 5|539.9700|3|0.00|134.9925000000000000
3084|CA-2016-100328|2016-01-28|2016-02-03|Standard Class|JC-15340|Jasper Cacioppo|Consumer|United States|New York City|New York|10024|East|OFF-BI-10000343|Office Supplies|Binders|Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue|3.9280|1|0.20|1.3257000000000000
3085|CA-2019-118773|2019-02-09|2019-02-14|Standard Class|TP-21415|Tom Prescott|Consumer|United States|Houston|Texas|77070|Central|OFF-BI-10004584|Office Supplies|Binders|GBC ProClick 150 Presentation Binding System|252.7840|4|0.80|-417.0936000000000000
3086|CA-2019-118773|2019-02-09|2019-02-14|Standard Class|TP-21415|Tom Prescott|Consumer|United States|Houston|Texas|77070|Central|TEC-AC-10002402|Technology|Accessories|Razer Kraken PRO Over Ear PC and Music Headset|127.9840|2|0.20|15.9980000000000000
3087|CA-2019-118773|2019-02-09|2019-02-14|Standard Class|TP-21415|Tom Prescott|Consumer|United States|Houston|Texas|77070|Central|FUR-FU-10000550|Furniture|Furnishings|Stacking Trays by OIC|3.9840|2|0.60|-2.6892000000000000
3088|CA-2019-118773|2019-02-09|2019-02-14|Standard Class|TP-21415|Tom Prescott|Consumer|United States|Houston|Texas|77070|Central|OFF-AP-10000055|Office Supplies|Appliances|Belkin F9S820V06 8 Outlet Surge|12.9920|2|0.80|-32.4800000000000000
3089|US-2019-159205|2019-03-31|2019-04-02|Second Class|DB-12910|Daniel Byrd|Home Office|United States|Henderson|Kentucky|42420|South|FUR-FU-10001591|Furniture|Furnishings|Advantus Panel Wall Certificate Holder - 8.5x11|61.0000|5|0.00|25.6200000000000000
3090|US-2019-159205|2019-03-31|2019-04-02|Second Class|DB-12910|Daniel Byrd|Home Office|United States|Henderson|Kentucky|42420|South|TEC-PH-10000526|Technology|Phones|Vtech CS6719|671.9300|7|0.00|188.1404000000000000
3091|CA-2018-112123|2018-03-03|2018-03-08|Standard Class|BH-11710|Brosina Hoffman|Consumer|United States|Newark|Delaware|19711|East|OFF-BI-10001071|Office Supplies|Binders|GBC ProClick Punch Binding System|447.8600|7|0.00|219.4514000000000000
3092|CA-2018-112123|2018-03-03|2018-03-08|Standard Class|BH-11710|Brosina Hoffman|Consumer|United States|Newark|Delaware|19711|East|TEC-PH-10001557|Technology|Phones|Pyle PMP37LED|479.9500|5|0.00|129.5865000000000000
3093|CA-2018-112123|2018-03-03|2018-03-08|Standard Class|BH-11710|Brosina Hoffman|Consumer|United States|Newark|Delaware|19711|East|OFF-PA-10001977|Office Supplies|Paper|Xerox 194|166.4400|3|0.00|79.8912000000000000
3094|CA-2017-114468|2017-08-23|2017-08-23|Same Day|TD-20995|Tamara Dahlen|Consumer|United States|Bolingbrook|Illinois|60440|Central|OFF-SU-10004231|Office Supplies|Supplies|Acme Tagit Stainless Steel Antibacterial Scissors|31.6800|4|0.20|2.7720000000000000
3095|CA-2017-114468|2017-08-23|2017-08-23|Same Day|TD-20995|Tamara Dahlen|Consumer|United States|Bolingbrook|Illinois|60440|Central|OFF-PA-10000809|Office Supplies|Paper|Xerox 206|10.3680|2|0.20|3.6288000000000000
3096|CA-2017-114468|2017-08-23|2017-08-23|Same Day|TD-20995|Tamara Dahlen|Consumer|United States|Bolingbrook|Illinois|60440|Central|OFF-FA-10003021|Office Supplies|Fasteners|Staples|12.0320|8|0.20|2.2560000000000000
3097|CA-2017-114468|2017-08-23|2017-08-23|Same Day|TD-20995|Tamara Dahlen|Consumer|United States|Bolingbrook|Illinois|60440|Central|OFF-AP-10000696|Office Supplies|Appliances|Holmes Odor Grabber|5.7680|2|0.80|-13.5548000000000000
3098|CA-2019-135692|2019-04-27|2019-05-01|Standard Class|CV-12805|Cynthia Voltz|Corporate|United States|Fort Worth|Texas|76106|Central|OFF-LA-10001158|Office Supplies|Labels|Avery Address/Shipping Labels for Typewriters, 4" x 2"|33.1200|4|0.20|11.5920000000000000
3099|CA-2019-135692|2019-04-27|2019-05-01|Standard Class|CV-12805|Cynthia Voltz|Corporate|United States|Fort Worth|Texas|76106|Central|FUR-BO-10002268|Furniture|Bookcases|Sauder Barrister Bookcases|220.2656|4|0.32|-42.1096000000000000
3100|CA-2019-131233|2019-04-14|2019-04-19|Standard Class|CS-12355|Christine Sundaresam|Consumer|United States|New York City|New York|10024|East|OFF-BI-10000829|Office Supplies|Binders|Avery Non-Stick Binders|10.7760|3|0.20|3.5022000000000000
3101|CA-2019-131233|2019-04-14|2019-04-19|Standard Class|CS-12355|Christine Sundaresam|Consumer|United States|New York City|New York|10024|East|FUR-BO-10003441|Furniture|Bookcases|Bush Westfield Collection Bookcases, Fully Assembled|242.3520|3|0.20|9.0881999999999700
3102|CA-2019-119578|2019-12-22|2019-12-27|Second Class|JG-15310|Jason Gross|Corporate|United States|Providence|Rhode Island|2908|East|OFF-SU-10003505|Office Supplies|Supplies|Premier Electric Letter Opener|695.1600|6|0.00|34.7580000000000000
3103|CA-2019-119578|2019-12-22|2019-12-27|Second Class|JG-15310|Jason Gross|Corporate|United States|Providence|Rhode Island|2908|East|FUR-BO-10003660|Furniture|Bookcases|Bush Cubix Collection Bookcases, Fully Assembled|220.9800|1|0.00|50.8254000000000000
3104|CA-2018-124562|2018-12-08|2018-12-12|Standard Class|JP-16135|Julie Prescott|Home Office|United States|Columbus|Ohio|43229|East|OFF-BI-10001267|Office Supplies|Binders|Universal Recycled Hanging Pressboard Report Binders, Letter Size|12.9570|7|0.70|-9.5018000000000000
3105|US-2019-140074|2019-03-23|2019-03-29|Standard Class|EC-14050|Erin Creighton|Consumer|United States|New York City|New York|10024|East|OFF-PA-10002741|Office Supplies|Paper|Xerox 1980|25.6800|6|0.00|11.5560000000000000
3106|CA-2018-103037|2018-07-25|2018-07-29|Standard Class|KH-16630|Ken Heidel|Corporate|United States|Houston|Texas|77070|Central|OFF-LA-10004345|Office Supplies|Labels|Avery 493|15.7120|4|0.20|5.6956000000000000
3107|CA-2019-127460|2019-07-10|2019-07-14|Standard Class|FG-14260|Frank Gastineau|Home Office|United States|Aurora|Illinois|60505|Central|OFF-ST-10004340|Office Supplies|Storage|Fellowes Mobile File Cart, Black|298.4640|6|0.20|26.1156000000000000
3108|CA-2018-121671|2018-07-17|2018-07-22|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Springfield|Missouri|65807|Central|OFF-PA-10001471|Office Supplies|Paper|Strathmore Photo Frame Cards|21.9300|3|0.00|10.0878000000000000
3109|CA-2018-121671|2018-07-17|2018-07-22|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Springfield|Missouri|65807|Central|OFF-ST-10002344|Office Supplies|Storage|Carina 42"Hx23 3/4"W Media Storage Unit|242.9400|3|0.00|4.8588000000000200
3110|CA-2018-121671|2018-07-17|2018-07-22|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Springfield|Missouri|65807|Central|OFF-PA-10001892|Office Supplies|Paper|Rediform Wirebound "Phone Memo" Message Book, 11 x 5-3/4|7.6400|1|0.00|3.7436000000000000
3111|CA-2018-121671|2018-07-17|2018-07-22|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Springfield|Missouri|65807|Central|OFF-PA-10001934|Office Supplies|Paper|Xerox 1993|51.8400|8|0.00|25.4016000000000000
3112|CA-2018-121671|2018-07-17|2018-07-22|Standard Class|AA-10480|Andrew Allen|Consumer|United States|Springfield|Missouri|65807|Central|OFF-ST-10000078|Office Supplies|Storage|Tennsco 6- and 18-Compartment Lockers|265.1700|1|0.00|47.7306000000000000
3113|CA-2018-150350|2018-08-23|2018-08-30|Standard Class|MS-17770|Maxwell Schwartz|Consumer|United States|Seattle|Washington|98105|West|TEC-MA-10001972|Technology|Machines|Okidata C331dn Printer|837.6000|3|0.20|62.8200000000001000
3114|CA-2018-150350|2018-08-23|2018-08-30|Standard Class|MS-17770|Maxwell Schwartz|Consumer|United States|Seattle|Washington|98105|West|OFF-EN-10002504|Office Supplies|Envelopes|Tyvek  Top-Opening Peel & Seel Envelopes, Plain White|135.9000|5|0.00|63.8730000000000000
3115|CA-2018-150350|2018-08-23|2018-08-30|Standard Class|MS-17770|Maxwell Schwartz|Consumer|United States|Seattle|Washington|98105|West|OFF-PA-10002160|Office Supplies|Paper|Xerox 1978|34.6800|6|0.00|16.9932000000000000
3116|CA-2018-150350|2018-08-23|2018-08-30|Standard Class|MS-17770|Maxwell Schwartz|Consumer|United States|Seattle|Washington|98105|West|FUR-CH-10001973|Furniture|Chairs|Office Star Flex Back Scooter Chair with White Frame|532.7040|6|0.20|-39.9528000000000000
3117|CA-2018-150350|2018-08-23|2018-08-30|Standard Class|MS-17770|Maxwell Schwartz|Consumer|United States|Seattle|Washington|98105|West|OFF-AP-10001492|Office Supplies|Appliances|Acco Six-Outlet Power Strip, 4' Cord Length|43.1000|5|0.00|11.2060000000000000
3118|CA-2018-150350|2018-08-23|2018-08-30|Standard Class|MS-17770|Maxwell Schwartz|Consumer|United States|Seattle|Washington|98105|West|OFF-SU-10002189|Office Supplies|Supplies|Acme Rosewood Handle Letter Opener|15.8800|4|0.00|0.1587999999999990
3119|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|FUR-CH-10003312|Furniture|Chairs|Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs|1123.9200|5|0.20|-182.6370000000000000
3120|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|TEC-PH-10002496|Technology|Phones|Cisco SPA301|249.5840|2|0.20|31.1980000000000000
3121|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|FUR-FU-10003464|Furniture|Furnishings|Seth Thomas 8 1/2" Cubicle Clock|48.6720|3|0.20|7.3008000000000000
3122|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|OFF-AR-10000380|Office Supplies|Art|Hunt PowerHouse Electric Pencil Sharpener, Blue|60.7680|2|0.20|7.5959999999999900
3123|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|OFF-BI-10004593|Office Supplies|Binders|Ibico Laser Imprintable Binding System Covers|78.6000|5|0.70|-62.8800000000000000
3124|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|OFF-BI-10001308|Office Supplies|Binders|GBC Standard Plastic Binding Systems' Combs|3.7680|2|0.70|-3.1400000000000000
3125|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|OFF-ST-10001780|Office Supplies|Storage|Tennsco 16-Compartment Lockers with Coat Rack|1036.6240|2|0.20|51.8312000000000000
3126|CA-2017-121720|2017-06-11|2017-06-12|First Class|JE-15610|Jim Epp|Corporate|United States|Lakeland|Florida|33801|South|OFF-ST-10003816|Office Supplies|Storage|Fellowes High-Stak Drawer Files|563.8080|4|0.20|21.1428000000000000
3127|CA-2019-149895|2019-09-08|2019-09-12|Standard Class|EB-14110|Eugene Barchas|Consumer|United States|Philadelphia|Pennsylvania|19134|East|TEC-PH-10002200|Technology|Phones|Aastra 6757i CT Wireless VoIP phone|258.5280|2|0.40|-47.3968000000000000
3128|CA-2019-147564|2019-10-02|2019-10-06|Standard Class|BP-11155|Becky Pak|Consumer|United States|New York City|New York|10011|East|OFF-PA-10004438|Office Supplies|Paper|Xerox 1907|49.1200|4|0.00|23.0864000000000000
3129|CA-2016-136399|2016-12-16|2016-12-17|First Class|CC-12100|Chad Cunningham|Home Office|United States|Los Angeles|California|90049|West|FUR-FU-10004090|Furniture|Furnishings|Executive Impressions 14" Contract Wall Clock|44.4600|2|0.00|14.6718000000000000
3130|CA-2016-136399|2016-12-16|2016-12-17|First Class|CC-12100|Chad Cunningham|Home Office|United States|Los Angeles|California|90049|West|FUR-CH-10002602|Furniture|Chairs|DMI Arturo Collection Mission-style Design Wood Chair|241.5680|2|0.20|18.1176000000000000
3131|CA-2016-136399|2016-12-16|2016-12-17|First Class|CC-12100|Chad Cunningham|Home Office|United States|Los Angeles|California|90049|West|TEC-AC-10001142|Technology|Accessories|First Data FD10 PIN Pad|395.0000|5|0.00|39.5000000000000000
3132|CA-2016-136399|2016-12-16|2016-12-17|First Class|CC-12100|Chad Cunningham|Home Office|United States|Los Angeles|California|90049|West|TEC-PH-10004977|Technology|Phones|GE 30524EE4|627.1680|4|0.20|70.5563999999999000
3133|CA-2016-107916|2016-08-24|2016-08-26|First Class|JP-15460|Jennifer Patt|Corporate|United States|Oceanside|New York|11572|East|FUR-FU-10004586|Furniture|Furnishings|G.E. Longer-Life Indoor Recessed Floodlight Bulbs|13.2800|2|0.00|6.3744000000000000
3134|CA-2016-107916|2016-08-24|2016-08-26|First Class|JP-15460|Jennifer Patt|Corporate|United States|Oceanside|New York|11572|East|OFF-BI-10001116|Office Supplies|Binders|Wilson Jones 1" Hanging DublLock Ring Binders|12.6720|3|0.20|4.4352000000000000
3135|CA-2019-164168|2019-11-12|2019-11-18|Standard Class|LS-16975|Lindsay Shagiari|Home Office|United States|Dallas|Texas|75081|Central|OFF-BI-10000666|Office Supplies|Binders|Surelock Post Binders|30.5600|5|0.80|-45.8400000000000000
3136|CA-2019-164168|2019-11-12|2019-11-18|Standard Class|LS-16975|Lindsay Shagiari|Home Office|United States|Dallas|Texas|75081|Central|OFF-ST-10002583|Office Supplies|Storage|Fellowes Neat Ideas Storage Cubes|77.9520|3|0.20|-15.5904000000000000
3137|CA-2019-164168|2019-11-12|2019-11-18|Standard Class|LS-16975|Lindsay Shagiari|Home Office|United States|Dallas|Texas|75081|Central|TEC-PH-10004908|Technology|Phones|Panasonic KX TS3282W Corded phone|67.9920|1|0.20|8.4989999999999900
3138|CA-2019-164168|2019-11-12|2019-11-18|Standard Class|LS-16975|Lindsay Shagiari|Home Office|United States|Dallas|Texas|75081|Central|OFF-EN-10001219|Office Supplies|Envelopes|#10- 4 1/8" x 9 1/2" Security-Tint Envelopes|12.2240|2|0.20|4.4312000000000000
3139|CA-2019-164168|2019-11-12|2019-11-18|Standard Class|LS-16975|Lindsay Shagiari|Home Office|United States|Dallas|Texas|75081|Central|TEC-AC-10004568|Technology|Accessories|Maxell LTO Ultrium - 800 GB|44.7840|2|0.20|-0.5598000000000050
3140|CA-2019-164168|2019-11-12|2019-11-18|Standard Class|LS-16975|Lindsay Shagiari|Home Office|United States|Dallas|Texas|75081|Central|FUR-FU-10001756|Furniture|Furnishings|Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany|22.8480|3|0.60|-17.7072000000000000
3141|CA-2017-112557|2017-04-25|2017-04-28|First Class|JL-15850|John Lucas|Consumer|United States|New York City|New York|10035|East|OFF-AP-10002311|Office Supplies|Appliances|Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter|206.4300|3|0.00|90.8292000000000000
